order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date,product_id,seller_id,price,shipping_charges,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_sequential,payment_type,payment_installments,payment_value,customer_zip_code_prefix,customer_city,customer_state
Ucd1Habo5AT7,lDh21TFDJIWk,delivered,2017-03-29 20:29:35,2017-03-30 02:15:58,2017-04-06 17:00:09,2017-04-18,X1UHln2yYs8V,QgSPgHi2XQs8,59.21,60.02,toys,250.0,19.0,4.0,11.0,1,wallet,1.0,113.0,13482,votorantim,SP
39AIwbxmUD13,nqRXEnuY8S5f,delivered,2018-06-08 11:23:13,2018-06-09 02:57:19,2018-06-25 14:32:53,2018-07-12,KucB4NAECE63,p5XD2Qh1ZGwx,220.99,20.49,toys,400.0,20.0,12.0,12.0,1,wallet,1.0,673.02,35138,barbacena,MG
JWQmKtm7A6Qe,QLz0PNm5zzuP,delivered,2017-07-31 22:02:13,2017-07-31 23:45:16,2017-08-04 11:13:12,2017-08-24,PpHxuOV3R15h,AQc9GKfgidV6,72.4,14.86,toys,525.0,18.0,8.0,14.0,1,credit_card,6.0,458.46,12995,sao paulo,SP
v42Z9ywKwP3I,Aj9h2N8Nf7z4,delivered,2018-06-13 08:32:11,2018-06-14 02:57:06,2018-06-15 18:12:51,2018-06-28,J3RLg1Bwun4Q,6RP6rI6FuNCn,76.6,34.33,toys,350.0,24.0,29.0,16.0,1,wallet,1.0,108.88,62910,guarulhos,SP
6LB4Nh0KeiKW,1XdIrWfYVL3D,delivered,2018-07-15 18:16:05,2018-07-15 18:25:21,2018-07-23 20:12:25,2018-08-10,vq3euGOVCtVd,XePbD5Ocm6Yk,274.95,10.78,toys,4050.0,27.0,38.0,52.5,1,credit_card,4.0,216.83,49043,barreiros,PE
mysGieMnLGM9,fMWr3of2Bdb3,delivered,2017-12-26 11:47:03,2017-12-26 11:54:28,2018-01-08 20:16:30,2018-01-19,GvBzGCvvIC2D,v4i9GZGfxgTZ,777.0,23.17,toys,1000.0,53.0,8.0,18.0,1,credit_card,1.0,358.76,4932,sao paulo,SP
E9KmhgYHMj09,4Me8MNA0YQW7,delivered,2017-07-20 14:53:16,2017-07-20 15:15:19,2017-07-28 16:16:37,2017-08-11,hfEa3c65LTA2,0Mzbc3aACMOQ,148.5,38.34,toys,4050.0,20.0,20.0,20.0,1,credit_card,1.0,35.98,74415,rio de janeiro,RJ
33EAXE0Nt119,IGMksDEQ12en,delivered,2018-05-21 23:00:46,2018-05-22 02:15:41,2018-06-07 16:24:32,2018-06-12,8t9Ydj0vMeuV,qeM9i4J3ypy2,36.3,109.49000000000001,bed_bath_table,3100.0,20.0,30.0,30.0,1,credit_card,8.5,365.78,32141,caxias do sul,RS
xv3SLozhpxmx,N5YRvTmHE8tU,delivered,2018-08-13 15:36:49,2018-08-13 15:50:14,2018-08-17 20:03:29,2018-08-30,9bUnETeKHX8k,pGQkRG4o0zZ9,118.74,6.44,toys,150.0,16.0,8.0,16.0,1,credit_card,8.0,25.52,49680,belo horizonte,MG
6XhRfU0xWjOV,eGCAUFokfihw,delivered,2017-09-25 23:07:18,2017-09-25 23:27:36,2017-10-02 17:34:02,2017-10-19,GgvZ7UcT5mUw,PrJP7ZtLapUo,125.46,47.92,sports_leisure,1600.0,68.0,7.0,11.0,1,credit_card,1.0,183.12,37880,curitiba,PR
Hw1t29js72mt,CJGljMmHnw92,delivered,2018-07-13 21:24:09,2018-07-14 21:24:43,2018-07-30 19:31:50,2018-08-07,PyjlDSHRGdSt,al4fWZ5NFQzG,223.87,47.82,toys,1850.0,24.0,36.0,23.0,1,credit_card,6.0,673.02,19870,luzilandia,PI
YY4RXvgC69vv,CdMyzuu9i9pP,delivered,2018-03-08 12:49:00,2018-03-08 13:10:30,2018-03-14 01:08:37,2018-03-20,fxaWSJa8pHY1,N32MgQgsAb11,779.9,0.69,toys,525.0,21.0,18.0,16.0,1,credit_card,1.0,101.61,13052,sao paulo,SP
5pxcLVGyBzPF,g90sfsyk4DAv,delivered,2018-07-09 09:54:00,2018-07-10 09:45:15,2018-07-20 15:35:33,2018-07-25,8CJ5d9Uo0HhP,tCyremdSJmzU,259.91,28.35,toys,2650.0,31.0,16.0,16.0,1,credit_card,8.0,75.47,39801,vila velha,ES
xc3re81U3wuc,8clZvXiPbNPA,delivered,2018-07-29 08:39:48,2018-07-30 08:15:14,2018-07-31 23:03:28,2018-08-07,u7IyCEQqLEwf,D6zDdLEoGkbu,409.99,63.87,toys,4050.0,55.0,25.0,45.0,1,debit_card,1.0,168.71,8060,nova lima,MG
4UDUgiWUvyJn,1gHOUCzaUjt8,delivered,2017-09-26 11:29:46,2017-09-26 11:49:09,2017-10-16 10:07:50,2017-10-26,srvU0XsdWXs7,yHsOFiqVrV1u,125.46,20.67,toys,4050.0,28.0,38.0,37.0,1,credit_card,2.0,190.04,66045,guabiruba,SC
SwTB1c5yCAzr,ZtbgB7eWFlol,delivered,2018-08-12 21:19:11,2018-08-12 21:30:19,2018-08-20 17:12:23,2018-09-18,J3j2zwSewtSU,UhpjDwOrV0C8,26.91,17.88,toys,300.0,38.0,10.0,35.0,1,credit_card,3.0,171.13,3624,niteroi,RJ
i0y7QnMkgjFf,pjo5p9LalAMp,delivered,2017-03-15 22:26:48,2017-03-15 22:26:48,2017-03-27 18:14:00,2017-04-05,vHnEPJP2R48s,pgzEZp7qYHHI,56.89,39.2,toys,4050.0,42.0,12.0,39.0,1,wallet,1.0,673.02,88790,belo horizonte,MG
GiPtraF6W5SW,v6gia1ruRFU5,delivered,2016-10-06 22:34:03,2016-10-06 23:11:27,2016-10-18 20:23:49,2016-11-28,KJ9jouPLga1j,Pt4aRXBLReqA,58.1,41.63,toys,500.0,20.0,10.0,20.0,1,credit_card,7.0,181.19,59062,poa,SP
AJ8kQVq4cULR,tIdb0wLCrkif,delivered,2018-03-27 13:05:32,2018-03-27 13:15:23,2018-03-29 22:34:38,2018-04-09,0I5rLRey7EWZ,2Vzr14MB7bRD,42.89,7.52,perfumery,100.0,20.0,20.0,30.0,1,credit_card,1.0,318.82,42840,petropolis,RJ
0pa8d9CaHWCM,JczwlpqPgn8l,delivered,2018-03-01 11:48:05,2018-03-01 11:55:34,2018-03-15 21:04:46,2018-03-26,LsIhWsthy0M0,1tQEjUJuOyJ8,59.65,52.82,toys,4050.0,54.0,22.0,52.5,1,credit_card,1.0,128.52,95975,brasilia,DF
oU0xMGWNZWqf,uIz2DUiLYQIZ,delivered,2018-04-02 17:17:33,2018-04-02 17:30:27,2018-04-09 21:58:35,2018-04-24,Frot5FLjBR6q,SgeUigb5Vbiv,122.3,87.87,toys,175.0,20.0,20.0,20.0,1,credit_card,2.0,402.16,30570,belo horizonte,MG
bTu0lylFHBcQ,hTN1G0x7kG6M,delivered,2018-05-27 19:17:18,2018-05-27 19:35:17,2018-06-19 22:08:48,2018-07-13,fjLoKnnUvBjU,WTbhLip6Y9IF,242.0,52.94,watches_gifts,267.0,17.0,11.0,13.0,1,credit_card,1.0,618.75,79604,joao pessoa,PB
b6YPzLRa8pA1,Y7Jrz4krcjsW,delivered,2018-01-10 11:11:05,2018-01-10 11:51:20,2018-01-13 00:25:09,2018-01-29,4xChsgAyNo2I,8cMMpAAFEsxE,145.69,32.34,toys,200.0,25.0,7.0,16.0,1,wallet,1.0,420.86,3965,diadema,SP
N4Ea6AaVWe6U,1G4H4KwRVtaF,delivered,2018-01-03 17:46:17,2018-01-04 05:23:13,2018-01-30 23:53:14,2018-03-14,kYkA7a8DF72i,EGW4UK5bOeEZ,119.95,15.73,sports_leisure,4050.0,52.0,38.0,17.0,1,wallet,1.0,136.57,5787,palmas,TO
rKnksg0jfb4F,nRbwg6SFZe2K,delivered,2017-08-22 14:47:32,2017-08-22 14:55:40,2017-09-01 17:35:12,2017-09-25,mId1grdhySxF,VYAwLo2gLIyv,142.14,65.78,toys,3750.0,35.0,38.0,30.0,1,credit_card,2.0,74.4,17509,sao joao de meriti,RJ
vcfT4aHvRVdP,cffSYxy8zoTH,delivered,2018-01-04 17:32:20,2018-01-05 02:38:00,2018-01-11 22:43:31,2018-01-22,oIRD3dPSlCQE,ruq0u2ZpAMDr,231.27,61.25,toys,2700.0,35.0,9.0,34.0,1,wallet,1.0,298.83,3976,sorocaba,SP
yhm0E2ooraci,fzllFZiKKDz0,delivered,2017-10-25 14:58:58,2017-10-25 15:14:49,2017-11-08 20:49:30,2017-11-21,sDiRdnCZMwRY,cUn7dujqBetE,266.55,38.66,toys,550.0,27.0,10.0,15.0,1,voucher,1.0,673.02,36760,montes claros,MG
l7T2ZszCPxNA,pedztfpjnFdZ,delivered,2018-04-26 16:33:56,2018-04-26 17:31:57,2018-05-03 17:12:05,2018-05-21,iX1xlNxQE68I,ruq0u2ZpAMDr,107.63,109.49000000000001,toys,1550.0,34.0,7.0,32.0,1,credit_card,8.0,180.85,77402,birigui,SP
qGqbBmz30fvu,EXynXusgT9f7,delivered,2017-12-11 10:24:39,2017-12-11 10:34:31,2018-01-05 21:28:51,2018-01-05,pFhrTs4IZ0fp,TBkUw9PKrND5,16.62,20.9,toys,100.0,16.0,11.0,12.0,1,credit_card,2.0,167.8,54517,brasilia,DF
iJ2VOvhCtBXg,iehqWwN14xGo,delivered,2018-03-04 14:42:07,2018-03-04 14:55:36,2018-03-15 22:28:44,2018-03-21,uwEOSUWL1zOy,RKad98cTxhSb,56.89,109.49000000000001,bed_bath_table,800.0,45.0,15.0,35.0,1,credit_card,3.0,270.75,18606,itu,SP
D3wadf3KfwoI,fj7MuzYTNuli,delivered,2018-01-05 16:09:43,2018-01-05 16:15:35,2018-01-13 01:21:50,2018-02-15,l8ZvGtwaYiEY,w44b3CnkAU44,43.44,21.93,auto,200.0,24.0,2.0,17.0,1,credit_card,5.0,314.54,36700,sao paulo,SP
PUTMg3q900vI,WZpKg4AhVbSY,delivered,2018-07-01 21:04:39,2018-07-01 21:15:14,2018-07-23 22:28:28,2018-07-31,kCXNvhZEICcP,K0qPVGdA91KO,31.99,41.34,toys,4050.0,30.0,35.0,30.0,1,credit_card,1.0,29.11,35610,joao pessoa,PB
cpfeYqGme0Lu,eTYFWxnet42W,delivered,2018-07-18 09:29:40,2018-07-18 09:41:57,2018-07-30 21:47:45,2018-08-20,x8qn8ibnsUcN,xVqnZmeeaibQ,65.06,105.62,toys,500.0,46.0,8.0,44.0,1,voucher,1.0,50.92,23028,rio de janeiro,RJ
RMFMToiorfVG,6dYRYQrMQn9i,delivered,2017-12-17 16:32:26,2017-12-17 17:31:27,2017-12-19 12:58:25,2018-01-05,o8IbHMCxBZfI,yGbPyLPc8PmT,49.38,38.84,toys,250.0,16.0,2.0,11.0,1,credit_card,2.0,484.76,4945,santo andre,SP
gqaXoa84WAGZ,8li9z9Obdl2m,delivered,2017-04-02 16:33:30,2017-04-02 16:42:23,2017-04-19 16:13:08,2017-04-28,DGQYKN1DQzJG,tQFHgEUSAMiP,57.11,2.46,toys,900.0,20.0,2.0,20.0,1,credit_card,2.0,156.09,39723,extrema,MG
LDqMlkv1HvCE,Nz66V2TeAxAX,delivered,2018-05-15 13:01:45,2018-05-15 13:30:48,2018-05-23 20:32:35,2018-06-06,2ptD26XGV84t,3PpQdsTW6fL7,907.6374999999999,29.11,health_beauty,2175.0,36.0,11.0,19.0,1,credit_card,3.0,673.02,78240,tijucas,SC
Nu0d8sllbTnd,NJDX48lZHT91,delivered,2017-10-17 23:11:15,2017-10-17 23:25:41,2017-10-26 13:38:54,2017-10-27,MnQTgZv9qzQh,JWYza2OJmoNl,193.25,36.96,toys,2750.0,50.0,38.0,16.0,1,credit_card,3.0,8.28,6825,sao paulo,SP
3kBtOQShNSAL,qVKresaefD6j,delivered,2018-02-08 16:33:08,2018-02-08 17:06:44,2018-02-21 21:55:10,2018-03-06,Biwi1BNtUB7l,r7VxefoTVHbb,509.99,17.44,toys,1500.0,30.0,22.0,30.0,1,credit_card,1.0,673.02,91240,londrina,PR
22vgXMdvVwjG,WtUomoWQhEtI,delivered,2017-08-27 23:25:19,2017-08-27 23:35:10,2017-08-30 21:38:06,2017-09-19,uV29OuPcE380,2UV2zaeUhNyA,106.6,41.19,toys,1743.0,29.0,26.0,24.0,1,credit_card,3.0,34.81,37022,sao paulo,SP
GyaOLDW1wKwE,590PVD5lPueU,delivered,2017-06-28 19:06:56,2017-06-28 19:15:18,2017-07-03 14:48:47,2017-07-18,QswxUPYwgvyE,ruq0u2ZpAMDr,128.99,17.52,toys,1500.0,34.0,7.0,32.0,1,credit_card,4.0,108.74,24416,sao paulo,SP
9tI7exZUdfhg,tm3AwmAsE1FX,delivered,2018-06-02 23:08:10,2018-06-02 23:15:13,2018-06-18 13:13:49,2018-07-23,EOMmoU9dzefx,6ywUQmf7ylJv,18.04,109.49000000000001,toys,425.0,22.0,14.0,21.0,1,credit_card,3.0,24.94,39715,correntes,PE
90CdqQIsoiJT,RShmgXWgTWS9,delivered,2017-01-26 10:44:38,2017-01-26 10:55:10,2017-02-08 16:47:40,2017-02-24,bHS1Ps80BJR6,QCbCIhV5j7mH,126.8,23.11,toys,900.0,20.0,20.0,20.0,1,credit_card,8.5,213.54,41300,sao leopoldo,RS
udDXk7xrViFz,dJOSk24UzdbC,delivered,2017-05-12 16:24:51,2017-05-12 16:35:21,2017-05-24 12:26:59,2017-05-30,oW6KDobidlmB,RKad98cTxhSb,56.89,109.49000000000001,toys,950.0,45.0,15.0,35.0,1,credit_card,1.0,17.01,89111,campinas,SP
7CePKvZnrJfb,S2t8sechcimW,delivered,2018-05-06 00:32:29,2018-05-06 00:54:35,2018-05-11 20:21:25,2018-06-18,9NwzO0Pm0fDM,r7VxefoTVHbb,907.6374999999999,28.61,toys,1550.0,30.0,22.0,30.0,1,credit_card,2.0,673.02,66025,rio de janeiro,RJ
K2ch2sotzwGn,Oi93UQzayMjS,delivered,2018-02-20 14:14:22,2018-02-20 14:30:29,2018-03-05 15:10:27,2018-03-12,BLPv8inNEiHl,eOhcPgdVKUYw,692.0,52.93,toys,200.0,16.0,16.0,11.0,1,credit_card,2.0,104.36,18108,belo horizonte,MG
biDnjXbQlFok,y487fwTxo0PN,delivered,2018-05-02 21:25:27,2018-05-02 22:17:03,2018-05-04 14:34:36,2018-05-10,lFGT2p3CDtxY,luzDO2kXE6wp,49.97,68.17,toys,200.0,22.0,3.0,15.0,1,voucher,1.0,673.02,84970,osasco,SP
6sAatpuLJGjD,qdjdTZMKDNKy,delivered,2018-05-09 17:12:01,2018-05-09 17:36:21,2018-05-16 12:51:53,2018-05-28,YD2ltug6xC68,WUOUhAYcu4tr,518.18,6.87,sports_leisure,225.0,18.0,15.0,16.0,1,credit_card,1.0,97.98,49066,rio grande,RS
u0a7Eqa2m2uY,Kof3G9gdbc6x,delivered,2017-07-05 19:56:05,2017-07-05 20:05:27,2017-07-14 16:55:51,2017-07-31,obtADceOw5G7,4nyyi5gifVI6,100.0,6.38,toys,1600.0,40.0,15.0,35.0,1,credit_card,4.0,125.84,27515,bento goncalves,RS
olOUFKYn0snL,99wLIjTVn9Ht,delivered,2017-11-26 16:42:44,2017-11-27 15:58:51,2017-12-18 19:34:17,2017-12-19,7qQDxDqEqDhv,ruq0u2ZpAMDr,150.9,15.64,bed_bath_table,2000.0,34.0,9.0,33.0,1,credit_card,2.0,673.02,30860,colatina,ES
4ZO8wTW9JVpS,TVWkFeXjfF29,delivered,2017-03-27 20:34:09,2017-03-27 20:43:07,2017-04-04 16:50:14,2017-04-20,AHl7I7NxJYAq,2UV2zaeUhNyA,169.99,14.0,toys,3000.0,29.0,38.0,29.0,1,debit_card,1.0,331.58,22221,sao jose do rio preto,SP
d7eOwC2CwMQQ,UAJ0CKRyYHp4,delivered,2017-10-03 13:09:28,2017-10-03 13:24:27,2017-10-18 19:42:11,2017-10-26,zxcTVXNjEdNw,oAZOntQn2tEJ,344.0,27.59,toys,4050.0,37.0,38.0,37.0,1,credit_card,1.0,69.52,11601,rio de janeiro,RJ
5L2W0VcGrEMh,YSbr2Wc3rm8l,delivered,2017-03-19 14:45:15,2017-03-19 14:45:15,2017-03-24 14:53:08,2017-04-10,baoJZbnDryXg,kiirS0of7bJI,849.5,54.42,toys,700.0,16.0,20.0,16.0,1,wallet,1.0,673.02,99615,rio de janeiro,RJ
ucLZHXYefuFu,IVlnZ3jbvrXm,delivered,2017-08-23 23:14:12,2017-08-24 01:45:35,2017-08-26 16:57:33,2017-09-19,9EJCIzvba2kx,4x6Z2AgJ9ya3,28.82,42.05,toys,4050.0,68.0,15.0,50.0,1,credit_card,8.5,575.56,2967,duque de caxias,RJ
kLMmnIUHQs45,WWsJTgatODui,delivered,2018-03-28 21:07:53,2018-03-28 21:15:21,2018-04-09 20:26:55,2018-04-30,unM5xdmWSZPW,DQDmbEDffCF1,698.9,12.28,toys,150.0,16.0,6.0,11.0,1,credit_card,3.0,26.0,6660,rio de janeiro,RJ
1aIf4JSssSOK,ICKIx7Kbhx1e,delivered,2017-04-26 07:45:00,2017-04-27 13:10:22,2017-05-08 08:13:08,2017-05-16,b1lETWIq1L8j,RKad98cTxhSb,432.0,55.54,toys,100.0,45.0,15.0,35.0,1,wallet,1.0,2.18,1026,sao paulo,SP
4EYXh2jeYnUK,F6ds7heyZoLD,delivered,2017-11-09 11:50:46,2017-11-09 12:06:51,2017-11-20 16:37:36,2017-12-04,rKXoWNJxVSE7,0Mzbc3aACMOQ,319.29,15.18,toys,4050.0,20.0,20.0,20.0,1,credit_card,4.0,504.78,81315,rio de janeiro,RJ
b7PI8aqWi1Li,ca22iHqNETqX,delivered,2018-01-19 12:09:56,2018-01-19 12:17:19,2018-01-26 15:27:42,2018-02-15,SMeapiKZUDNW,IGoeQwwK50pZ,517.65,54.36,luggage_accessories,4050.0,40.0,38.0,16.0,1,credit_card,1.0,93.13,16013,montes claros,MG
4bvAe0PpQplR,GFyrqZGYbek4,delivered,2017-09-22 14:10:17,2017-09-23 02:26:10,2017-10-10 23:05:56,2017-10-24,hrjNaMt3Wyo5,r7VxefoTVHbb,692.0,109.49000000000001,toys,1850.0,37.0,22.0,40.0,1,wallet,1.0,18.59,87155,recife,PE
8v5Ep3OAOdvz,wDZ7hiUHRD8i,delivered,2017-08-28 22:47:13,2017-08-28 22:55:20,2017-09-06 20:56:55,2017-09-18,AuvlrLsHMQsZ,2a51UHcJkdrn,820.05,38.66,toys,300.0,68.0,10.0,52.5,1,credit_card,2.0,193.65,25610,itauna,MG
kEcD9X5PUJ5H,p0JTrIxiB65V,delivered,2017-12-08 20:17:30,2017-12-08 20:30:57,2017-12-28 20:34:20,2018-01-09,N6XMQZiwCJ3t,kBw3x5qFu9VZ,509.99,47.55,toys,600.0,24.0,4.0,15.0,1,credit_card,1.0,673.02,84300,mesquita,RJ
R05kszaha0LE,isYd1wjesQmp,delivered,2017-11-24 15:41:03,2017-11-24 18:51:45,2017-12-04 18:18:03,2017-12-15,z6l39cONkTxR,DHOPtCppeECW,149.08,109.49000000000001,toys,1400.0,32.0,7.0,32.0,1,credit_card,2.0,55.7,28899,navegantes,SC
G71P2FwYLP2g,5sbVgpJYMwmA,delivered,2018-04-09 20:40:30,2018-04-09 20:55:34,2018-04-17 19:22:45,2018-05-07,p7NpuOoJ7D0U,Q2NwKBfUdtHW,0.85,109.49000000000001,furniture_decor,650.0,25.0,25.0,25.0,1,credit_card,3.0,19.86,79008,conceicao da aparecida,MG
s8x2nsjxPWKi,4EeqjDNrGJYD,delivered,2017-07-29 10:47:22,2017-07-29 10:55:16,2017-08-02 20:34:52,2017-08-18,0qtItiuCYJLB,ZsDn106jXrgr,83.8,73.09,toys,1800.0,35.0,20.0,30.0,1,credit_card,8.5,273.54,8579,sao paulo,SP
M7Gs8PCp1GCo,V1ZRoowzQLBm,delivered,2017-10-04 22:39:19,2017-10-04 22:49:14,2017-10-16 18:37:51,2017-11-01,hXvSykKsQZob,MxsQfJ8V3Wj7,399.2,29.68,toys,200.0,50.0,5.0,25.0,1,credit_card,1.0,221.08,17603,salvador,BA
tSXVLi2PBBmU,y4vgSrQOAbi9,delivered,2017-08-15 17:53:51,2017-08-15 19:35:15,2017-09-19 17:02:54,2017-09-29,RmJmVEb5GKQB,CYe0rVOTbNZ3,127.77,109.49000000000001,toys,250.0,16.0,16.0,11.0,1,credit_card,6.0,189.76,1134,joao pessoa,PB
BgpvtY0BvBHl,tNv1hoT6AX89,delivered,2018-03-11 08:53:49,2018-03-11 10:55:53,2018-03-21 22:02:27,2018-04-02,PSS14qFZXi59,3KuTukGXgD7C,33.41,65.59,toys,300.0,16.0,4.0,20.0,1,credit_card,3.0,41.91,3474,belo horizonte,MG
h6uUM5cC2Cxx,9Z3hfstFAF7S,delivered,2018-05-20 20:24:03,2018-05-21 21:54:11,2018-06-09 12:16:28,2018-06-14,Rtm1uWckrdIP,I1tzIpbuBorJ,239.8,19.04,toys,950.0,35.0,6.0,45.0,1,credit_card,8.5,104.92,74953,campos novos,SC
kZb4gSxaZXxm,EHa2TTLBP2tT,delivered,2018-07-23 19:07:01,2018-07-24 10:31:44,2018-07-27 17:24:37,2018-08-09,0dmlSvy9A1it,clVbvqzOTxOm,71.8,55.92,toys,1350.0,50.0,11.0,40.0,1,credit_card,8.0,67.13,36760,montes claros,MG
QMCgNAdHosKP,AT3y9EWXSrDL,delivered,2017-07-27 12:50:46,2017-07-27 13:15:19,2017-08-01 13:42:28,2017-08-16,IzQIBDjlHj87,9fFFM6RBxCkT,226.77,28.83,toys,4050.0,50.0,38.0,40.0,1,voucher,1.0,34.0,7813,sao paulo,SP
uNKwih1xbDJ0,bfjGN1CtwNPy,delivered,2018-01-01 22:37:33,2018-01-01 22:46:28,2018-01-05 17:27:46,2018-01-24,29zjTUSsgq2D,m6IJZtqbZBZn,0.85,109.49000000000001,toys,250.0,19.0,3.0,14.0,1,credit_card,6.0,545.08,3966,pitangueiras,SP
lVA7vDcRMfgJ,NfxXJ6AoItDU,delivered,2018-04-15 19:01:04,2018-04-15 19:15:19,2018-05-03 01:37:41,2018-05-15,8yLBWlAmHZdV,oMX7XDg7PCkP,15.27,6.87,furniture_decor,300.0,16.0,5.0,20.0,1,credit_card,1.0,619.65,18307,itaborai,RJ
oUnB5B4pb2Gp,ewwfy3zJIkuM,delivered,2018-08-01 15:56:40,2018-08-01 17:04:04,2018-08-17 12:08:47,2018-08-20,g1JWRX9UfJEB,EsvBil6864Oa,97.05,24.44,garden_tools,133.0,18.0,8.0,12.0,1,credit_card,1.0,673.02,57083,itaquirai,MS
k6TfAeUB5YKG,T6yUZ9aE4O0s,delivered,2018-05-08 22:13:19,2018-05-08 22:31:36,2018-05-14 13:50:50,2018-05-16,4xl3DUy6JOK3,TuPm19CMKvrM,72.4,60.07,toys,350.0,36.0,6.0,22.0,1,credit_card,6.0,51.03,56640,santo andre,SP
RIfMC3L6aDoR,eIGcz8PmFjcK,delivered,2017-07-28 07:14:40,2017-07-28 23:45:20,2017-08-02 18:23:08,2017-08-11,SF67frvOu4QI,CutJkKSkib8L,24.1,61.32,toys,500.0,25.0,25.0,25.0,1,wallet,1.0,36.99,68920,sao paulo,SP
HbFsiSL0uXrZ,nYA5q6txT8kv,delivered,2017-09-05 09:29:17,2017-09-05 09:43:55,2017-09-08 13:42:36,2017-09-18,3n7TfF0E1SNc,m3ZW0huovPVQ,399.2,50.83,toys,1875.0,43.0,38.0,40.0,1,credit_card,2.0,441.79,3904,sao paulo,SP
UCTvqFRnyQ3x,JLTt56uHyL6B,delivered,2018-03-30 09:15:34,2018-03-30 09:55:19,2018-04-18 13:07:09,2018-04-20,y1xCvtRtdO1G,N32MgQgsAb11,168.5,45.52,toys,1650.0,26.0,18.0,11.0,1,credit_card,3.0,456.0,17039,ibirite,MG
OYV7NlYO9ymM,SIqe0fz6YJRB,delivered,2017-07-05 17:08:54,2017-07-06 07:23:38,2017-07-15 14:08:23,2017-07-27,4eZ280ppLYhT,ourm5UIVbP1x,92.42,12.73,toys,4050.0,21.0,26.0,21.0,1,credit_card,2.0,520.0,65074,rio de janeiro,RJ
rKMF4lZRDk6U,Py3jgRkZP9TM,delivered,2017-08-16 21:11:56,2017-08-16 22:55:08,2017-09-11 12:13:57,2017-08-30,m1hxm9WkOFOd,TuPm19CMKvrM,114.89,18.76,toys,900.0,33.0,17.0,12.0,1,credit_card,1.0,141.06,35613,sao paulo,SP
qIrdQO9b8N54,upqFEeva38KW,delivered,2018-01-03 16:28:16,2018-01-03 16:36:18,2018-01-16 23:12:39,2018-02-14,hvRdBQOZPubW,i4BuPduAnCgp,136.9,109.49000000000001,toys,4000.0,26.0,26.0,26.0,1,credit_card,2.0,42.15,35669,dois irmaos,RS
OK2K2TANxuTH,gPgo5oTvhl9S,delivered,2018-07-17 12:33:49,2018-07-17 12:45:10,2018-08-01 11:51:41,2018-08-16,czDABK3kYtl4,NFUo7mzHc8co,100.0,109.49000000000001,toys,750.0,16.0,20.0,16.0,1,voucher,1.0,427.23,68456,sao leopoldo,RS
1XO9NEuzfDtQ,PeblCZf6whNV,delivered,2017-12-26 12:03:53,2017-12-26 12:13:23,2017-12-29 14:22:28,2018-01-15,ATu1RgIDA0rM,l1pYW6GBnPMr,820.0,32.34,telephony,300.0,17.0,4.0,12.0,1,credit_card,2.0,50.39,58790,sao paulo,SP
tgOuEyuyOY2d,6NcLLbxSLjW4,delivered,2018-06-22 18:47:50,2018-06-22 19:19:09,2018-07-05 14:11:38,2018-07-20,TvAkOBvUQp12,a2Z36gRD1w1y,6.19,43.19,agro_industry_and_commerce,4050.0,30.0,30.0,20.0,1,credit_card,3.0,150.45,97050,rio grande,RS
A3vUK2CgNZYI,kNp3Pih6TnUJ,delivered,2018-02-03 15:48:24,2018-02-03 16:10:36,2018-06-13 15:57:49,2018-03-01,ouoTDyMDJXoj,EmVwqW8hWMQ7,733.3,24.97,toys,230.0,19.0,10.0,15.0,1,credit_card,8.0,264.16,66821,embu das artes,SP
XSHaN5YhxRjc,bHvu8nFQp3je,delivered,2017-09-08 16:59:15,2017-09-08 17:15:15,2017-09-20 14:34:14,2017-10-04,sCONCvmO1cEY,0Mzbc3aACMOQ,335.99,13.75,computers_accessories,4050.0,20.0,20.0,20.0,1,credit_card,2.0,7.83,3819,uruana,GO
pDLkyhrk3vxz,ctmIzjb6gPd1,delivered,2017-04-07 01:04:34,2017-04-07 01:15:07,2017-04-18 06:58:07,2017-05-02,PftOihay1awe,6jGWZLtrj4fF,111.27,87.83,toys,567.0,19.0,11.0,15.0,1,credit_card,2.0,276.26,12350,itambacuri,MG
3iBMOJOn6C8W,haiInFoasgtJ,delivered,2017-10-17 13:06:29,2017-10-18 13:06:21,2017-10-22 14:43:54,2017-11-03,hLYCVUs0gvdF,AvTLykupHOIB,111.27,31.64,toys,900.0,33.0,9.0,38.0,1,credit_card,3.0,673.02,79995,sao paulo,SP
fH1Sm0BRdt2d,wrO5wG1gpB80,delivered,2017-06-03 12:11:13,2017-06-03 13:05:25,2017-06-16 18:37:37,2017-06-28,eTlPil30tvIn,3cqSxyYyqpx6,907.6374999999999,37.11,toys,4050.0,20.0,30.0,52.5,1,credit_card,7.0,135.23,7145,sao paulo,SP
f54hQpxu1dxr,6oZRhTx7MkBm,delivered,2018-04-02 22:54:33,2018-04-02 23:10:16,2018-04-05 23:20:36,2018-04-13,7grztYpCkySJ,K0qPVGdA91KO,161.0,38.63,toys,850.0,20.0,25.0,20.0,1,credit_card,5.0,120.72,21625,santa barbara d'oeste,SP
